anime_id,title,status,aired_string,score,scored_by,rank,popularity,members,genre
25079,Trapp Ikka Monogatari Specials,Finished Airing,"Jun, 2001",6.63,48.0,12499.0,11130.0,211.0,"Romance, Music, Historical, Drama"
36608,Session High⤴,Finished Airing,"Oct 16, 2017",5.83,124.0,7740.0,10611.0,278.0,Music
16806,Super Titans 15,Finished Airing,1982,4.5,22.0,12302.0,12698.0,114.0,"Action, Mecha, Shounen"
4197,Blue Dragon: Tenkai no Shichi Ryuu,Finished Airing,"Apr 5, 2008 to Mar 28, 2009",6.69,3684.0,4782.0,3804.0,9234.0,"Adventure, Comedy, Fantasy, Supernatural"
27557,Ajisai no Uta,Finished Airing,"Aug 19, 2004 to Oct 21, 2004",5.43,21.0,9558.0,11466.0,181.0,"Comedy, Historical, Drama"
30133,"Ima, Futari no Michi",Finished Airing,"Mar 8, 2015",5.81,148.0,7776.0,9770.0,438.0,Drama
13563,The Four Seasons,Finished Airing,"Mar 28, 2012",6.37,582.0,6142.0,7513.0,1460.0,Slice of Life
34802,Cobalt World,Finished Airing,"Dec 14, 2016",6.55,528.0,5399.0,7571.0,1421.0,"Music, Slice of Life"
32360,Qualidea Code,Finished Airing,"Jul 10, 2016 to Sep 25, 2016",6.65,35551.0,4985.0,957.0,88196.0,"Action, Supernatural, Magic"
3907,Ginga Sengoku Gunyuuden Rai,Finished Airing,"Apr 8, 1994 to Mar 31, 1995",8.08,2734.0,454.0,4192.0,7354.0,"Sci-Fi, Adventure, Space, Romance, Shounen"
16261,Arisa☆Good Luck,Finished Airing,1999,5.72,43.0,9639.0,10764.0,253.0,"Action, Comedy"
2220,Be-Boy Kidnapp'n Idol,Finished Airing,"Dec 22, 1989",5.64,2895.0,8116.0,4716.0,5446.0,"Drama, Shounen Ai"
25283,Kuusen Madoushi Kouhosei no Kyoukan,Finished Airing,"Jul 9, 2015 to Sep 24, 2015",6.58,61366.0,5297.0,662.0,126098.0,"Action, Drama, Fantasy, Magic, School"
4690,Cyborg 009 (1979),Finished Airing,"Mar 6, 1979 to Mar 25, 1980",7.31,1604.0,2375.0,4847.0,5087.0,"Action, Adventure, Mecha, Sci-Fi, Shounen"
9013,Kuruneko Season 2,Finished Airing,"Jul 3, 2010 to Jun 25, 2011",7.3,235.0,2430.0,8561.0,859.0,"Comedy, Slice of Life"
2674,Doraemon Movie 16: Nobita no Sousei Nikki,Finished Airing,"Mar 4, 1995",7.18,558.0,2886.0,7789.0,1272.0,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen"
8743,Memory (ONA),Finished Airing,"Apr, 2009",6.35,990.0,6195.0,7037.0,1846.0,"Drama, Military, Sci-Fi, Slice of Life"
3482,Madonna,Finished Airing,"Mar 11, 1988 to Jun 23, 1989",6.36,418.0,6157.0,8160.0,1060.0,"Sports, Comedy, School"
4189,Winter Sonata,Finished Airing,"Oct 17, 2009 to May 1, 2010",7.49,3379.0,1685.0,2920.0,16695.0,"Drama, Romance"
3022,Haai Step Jun,Finished Airing,"Mar 10, 1985 to Jan 12, 1986",6.35,154.0,6184.0,9380.0,540.0,"Action, Romance, School, Sci-Fi"
3744,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,Finished Airing,"Apr 20, 2002",7.46,1004.0,1761.0,6782.0,2066.0,"Historical, Drama, Romance, Samurai, Seinen"
28439,Hatsune Miku x Tetsuya Nomura,Finished Airing,"Oct 9, 2014",5.8,1116.0,7798.0,6900.0,1964.0,Music
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,Finished Airing,"Feb 3, 2008 to Aug 31, 2008",6.31,1416.0,6354.0,6167.0,2754.0,"Action, Adventure, Game, Kids, Sci-Fi"
4551,Hakushaku to Yousei,Finished Airing,"Sep 29, 2008 to Dec 24, 2008",7.42,36713.0,1932.0,1070.0,77569.0,"Adventure, Historical, Magic, Romance, Fantasy, Shoujo"
32615,Youjo Senki,Finished Airing,"Jan 6, 2017 to Mar 31, 2017",8.14,129986.0,391.0,267.0,257541.0,"Magic, Military"
21729,Cardfight!! Vanguard: Legion Mate-hen,Finished Airing,"Mar 9, 2014 to Oct 19, 2014",7.04,3552.0,3401.0,4012.0,8072.0,"Action, Adventure, Demons, Game, Shounen"
5997,Sabu to Ichi Torimono Hikae,Finished Airing,"Oct 3, 1968 to Sep 24, 1969",6.61,83.0,5177.0,8485.0,892.0,"Action, Slice of Life, Adventure, Police, Martial Arts, Samurai, Historical, Drama, Shounen"
29517,Kumi to Tulip,Finished Airing,"Mar 22, 2015",6.09,454.0,7118.0,7794.0,1270.0,"Kids, Sci-Fi"
8239,Anime Yasei no Sakebi,Finished Airing,"May 5, 1982 to Sep 25, 1982",6.24,49.0,9601.0,10741.0,254.0,"Adventure, Drama"
11021,Muv-Luv Alternative: Total Eclipse,Finished Airing,"Jul 2, 2012 to Dec 24, 2012",7.18,29704.0,2895.0,1236.0,65752.0,"Action, Mecha, Military, Sci-Fi"
31914,Shoujo-tachi wa Kouya wo Mezasu,Finished Airing,"Jan 7, 2016 to Mar 24, 2016",6.4,29197.0,6007.0,1085.0,76641.0,School
30484,Steins;Gate 0,Currently Airing,"Apr 12, 2018 to ?",9.15,26739.0,4.0,323.0,223989.0,"Sci-Fi, Thriller"
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,Finished Airing,"Jun 10, 2011 to Jun 30, 2011",7.15,4177.0,2994.0,3105.0,14719.0,"Comedy, Magic, Fantasy"
28447,Shingeki no Bahamut: Genesis Recap,Finished Airing,"Nov 18, 2014",6.29,4597.0,6446.0,3686.0,9952.0,"Action, Adventure, Fantasy, Magic, Supernatural, Demons"
23973,Fuku-chan,Finished Airing,"Feb 11, 1982 to Mar 27, 1984",5.0,11.0,10113.0,12934.0,102.0,"Kids, Slice of Life"
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,Finished Airing,"Aug 2, 2007",7.29,29614.0,2421.0,1480.0,52797.0,Mystery
887,Megami Kouhosei Special Curriculum,Finished Airing,"May 25, 2002",6.42,1934.0,5927.0,5349.0,3934.0,"Action, Mecha, Military, Sci-Fi, Space"
1382,Yuusha-Ou GaoGaiGar Final,Finished Airing,"Jan 21, 2000 to Mar 21, 2003",8.18,2626.0,341.0,4539.0,5988.0,"Adventure, Drama, Mecha, Sci-Fi, Shounen"
17619,Souya Monogatari,Finished Airing,"Feb 7, 1984 to Jun 26, 1984",6.31,13.0,12252.0,11857.0,156.0,"Adventure, Drama, Historical"
18603,Kennosuke-sama,Finished Airing,"Jul 7, 1990",5.37,194.0,8578.0,9421.0,529.0,"Adventure, Comedy"
16023,Kuro to Kin no Akanai Kagi.,Finished Airing,"Feb 28, 2013 to May 30, 2013",5.79,2588.0,7823.0,4325.0,6703.0,"Romance, Josei"
27501,Sore Ike! Anpanman: Anpanman to Tanoshii Nakama-tachi,Finished Airing,"Jul 24, 1999",6.5,14.0,12186.0,12629.0,117.0,"Kids, Adventure, Fantasy"
115,El Hazard: The Alternative World,Finished Airing,"Jan 8, 1998 to Mar 26, 1998",6.91,3734.0,3873.0,4007.0,8099.0,"Adventure, Comedy, Fantasy"
32733,ZIP! x Peeping Life TV: Cool Japan Saizensen,Finished Airing,"Oct 19, 2015 to Oct 23, 2015",4.45,22.0,12851.0,12287.0,133.0,"Comedy, Slice of Life"
11617,High School DxD,Finished Airing,"Jan 6, 2012 to Mar 23, 2012",7.62,371603.0,1294.0,56.0,587381.0,"Comedy, Demons, Ecchi, Harem, Romance, School"
5680,K-On!,Finished Airing,"Apr 3, 2009 to Jun 26, 2009",7.86,281978.0,783.0,80.0,500389.0,"Slice of Life, Comedy, Music, School"
10156,Sacred Seven,Finished Airing,"Jul 3, 2011 to Sep 16, 2011",6.71,24858.0,4723.0,1411.0,56338.0,"Action, Sci-Fi, Super Power, School"
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",Finished Airing,"Jan 9, 2016 to Mar 26, 2016",7.91,152178.0,676.0,279.0,249386.0,"Action, Military, Adventure, Fantasy"
32409,Shinmai Maou no Testament Burst Specials,Finished Airing,"Dec 25, 2015 to Apr 27, 2016",7.16,3621.0,2981.0,3576.0,10666.0,"Comedy, Demons, Ecchi"
6883,Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,Finished Airing,"Mar 26, 2010",6.68,987.0,4867.0,5956.0,2998.0,"Fantasy, Comedy, Supernatural"
20903,Harmonie,Finished Airing,"Mar 1, 2014",7.43,20006.0,1887.0,1865.0,37162.0,"Supernatural, School, Drama"
2467,3 Choume no Tama: Uchi no Tama Shirimasenka?,Finished Airing,"Nov 21, 1988 to Sep 25, 1994",6.72,511.0,4646.0,7841.0,1243.0,Adventure
641,Ichigo 100% Special 2,Finished Airing,"Dec 18, 2005",6.97,8290.0,3676.0,3100.0,14738.0,"Comedy, Ecchi, Romance, Shounen"
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Finished Airing,"Feb 19, 2014",7.26,8361.0,2589.0,2816.0,17897.0,Comedy
4418,Catman Series II,Finished Airing,2002,6.38,443.0,6063.0,8531.0,872.0,"Comedy, Fantasy, Slice of Life"
32282,Shokugeki no Souma: Ni no Sara,Finished Airing,"Jul 2, 2016 to Sep 24, 2016",8.46,235613.0,130.0,127.0,392336.0,"Ecchi, School, Shounen"
5469,Birthday Boy,Finished Airing,2004,6.09,669.0,7101.0,7677.0,1342.0,"Action, Military, Historical, Drama"
6985,Buddha Saitan,Finished Airing,"Oct 17, 2009",6.05,2008.0,7230.0,5033.0,4621.0,"Psychological, Supernatural, Romance"
29399,Ousama Monogatari,Currently Airing,"May 21, 2007 to ?",5.13,8.0,11684.0,11893.0,154.0,"Adventure, Kids"
28819,Okusama ga Seitokaichou!,Finished Airing,"Jul 2, 2015 to Sep 17, 2015",6.84,72921.0,4158.0,593.0,140092.0,"Comedy, Ecchi, Romance, School, Shounen"
8842,Oishinbo: Nichibei Kome Sensou,Finished Airing,"Dec 3, 1993",6.11,73.0,7064.0,10610.0,275.0,"Comedy, Seinen, Slice of Life"
475,Hotori: Tada Saiwai wo Koinegau,Finished Airing,"Aug 28, 2005",7.08,1482.0,3265.0,5177.0,4307.0,"Drama, Sci-Fi"
24655,Date A Live Movie: Mayuri Judgment,Finished Airing,"Aug 22, 2015",7.53,38339.0,1548.0,1043.0,79547.0,"Harem, Romance, Sci-Fi"
34629,MiniGARO,Finished Airing,"Jul 16, 2013 to Mar 6, 2014",3.92,26.0,11266.0,12943.0,102.0,Comedy
18441,Blood Lad: Wagahai wa Neko de wa Nai,Finished Airing,"Dec 4, 2013",7.28,35918.0,2483.0,1271.0,64098.0,"Action, Comedy, Demons, Seinen, Supernatural, Vampire"
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,Finished Airing,"Apr 17, 2010",7.46,818.0,1763.0,7213.0,1694.0,"Sci-Fi, Adventure, Comedy, Seinen"
471,To Heart 2,Finished Airing,"Oct 3, 2005 to Dec 26, 2005",6.6,5449.0,5229.0,3008.0,15606.0,"Comedy, Drama, Harem, Romance, School, Slice of Life"
3571,Mach GoGoGo (1997),Finished Airing,"Jan 9, 1997 to Sep 24, 1997",6.39,774.0,6034.0,6858.0,1997.0,"Adventure, Cars"
4574,Saikyou Robot Daiouja,Finished Airing,"Jan 31, 1981 to Jan 30, 1982",6.49,55.0,5649.0,10336.0,323.0,"Action, Sci-Fi, Mecha, Shounen"
25013,Akatsuki no Yona,Finished Airing,"Oct 7, 2014 to Mar 24, 2015",8.19,166612.0,320.0,165.0,339298.0,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo"
15545,Oshiri Kajiri Mushi (TV),Finished Airing,"Oct 7, 2012 to Feb 24, 2013",5.28,353.0,8727.0,8239.0,1021.0,"Comedy, Kids"
5763,Uchuu Kuubo Blue Noah,Finished Airing,"Oct 13, 1979 to Mar 30, 1980",6.73,243.0,4648.0,8435.0,920.0,"Action, Drama, Military, Sci-Fi, Space"
37559,Oretacha Youkai Ningen G,Currently Airing,"Apr 5, 2018 to ?",4.08,13.0,11648.0,11297.0,195.0,"Demons, Horror, Parody"
19987,Kaitou Pride,Finished Airing,"May 31, 1965 to Nov 4, 1965",6.88,8.0,10717.0,12599.0,118.0,"Kids, Adventure, Comedy"
36267,Uchuu Senkan Tiramisù,Currently Airing,"Apr 3, 2018 to ?",6.08,2098.0,7161.0,3414.0,11972.0,"Sci-Fi, Slice of Life, Space, Comedy, Mecha, Seinen"
2285,D.I.C.E.,Finished Airing,"Dec 6, 2005 to Sep 19, 2006",6.36,1521.0,6151.0,5796.0,3227.0,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen"
15577,Hello Kitty no Fushigi no Kuni no Alice,Finished Airing,"Nov 21, 1993",6.08,112.0,7144.0,10303.0,329.0,"Fantasy, Kids"
22221,Monoshiri Daigaku: Ashita no Calendar,Finished Airing,"Jul 1, 1966 to Aug 2, 1970",6.42,50.0,5930.0,11127.0,211.0,Historical
3362,Oshare Majo Love and Berry: Shiawase no Mahou,Finished Airing,"Mar 21, 2007",5.74,39.0,11657.0,9600.0,480.0,Magic
2987,Ginga Hyouryuu Vifam,Finished Airing,"Oct 21, 1983 to Sep 21, 1984",7.25,348.0,2611.0,7012.0,1866.0,"Action, Sci-Fi, Adventure, Space, Mecha"
25049,Sushi Ninja,Finished Airing,"Jul 3, 2014 to Nov 28, 2014",5.64,108.0,8131.0,9928.0,403.0,"Action, Comedy, Fantasy"
25623,Rouge: Lady's Comic Video,Finished Airing,"Feb 20, 1997 to Feb 21, 1998",5.9,10.0,11903.0,10632.0,275.0,"Drama, Josei, Romance"
588,Itsudatte My Santa!,Finished Airing,"Dec 7, 2005",6.11,5473.0,7055.0,3747.0,9571.0,"Ecchi, Fantasy, Romance, Comedy, Shounen"
860,Makai Senki Disgaea,Finished Airing,"Apr 5, 2006 to Jun 21, 2006",6.85,15874.0,4112.0,1968.0,34064.0,"Action, Comedy, Demons, Fantasy, Magic"
650,Gunsmith Cats,Finished Airing,"Nov 1, 1995 to Sep 1, 1996",7.27,9818.0,2522.0,2647.0,20390.0,"Action, Comedy, Police, Seinen"
32240,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara Picture Drama,Finished Airing,"Oct 28, 2015",7.02,1173.0,3446.0,5118.0,4455.0,"Comedy, Ecchi, Military"
37026,Koukaku no Pandora: Pandoradio,Finished Airing,"May 27, 2016 to Oct 28, 2016",5.9,31.0,10986.0,9314.0,592.0,"Sci-Fi, Comedy"
4218,Niji ni Mukatte,Finished Airing,1977,5.87,52.0,7648.0,11275.0,196.0,"Romance, Historical"
3765,Pygmalio,Finished Airing,"Nov 5, 1990 to Sep 16, 1991",6.87,268.0,4048.0,8859.0,726.0,"Adventure, Fantasy, Shoujo"
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,Finished Airing,"Mar 27, 2013 to May 29, 2013",6.66,1062.0,4941.0,6227.0,2684.0,"Comedy, Music, Slice of Life"
14131,Girls & Panzer,Finished Airing,"Oct 9, 2012 to Mar 25, 2013",7.65,72416.0,1217.0,559.0,147291.0,"Action, Sports, Military, School"
28959,Kizuna (Special),Finished Airing,2012,5.8,304.0,7802.0,9391.0,539.0,"Slice of Life, Romance, Drama"
30296,Rakudai Kishi no Cavalry,Finished Airing,"Oct 3, 2015 to Dec 19, 2015",7.75,193030.0,1000.0,168.0,336877.0,"Action, Romance, Ecchi, Fantasy, School"
34510,Hei Mao Jing Zhang,Finished Airing,"Jan, 1984 to Dec, 1984",5.5,32.0,10373.0,12217.0,137.0,"Action, Adventure, Cars, Comedy, Kids, Police"
10802,MonHun Nikki Girigiri Airou Mura G,Finished Airing,"Jul 1, 2011 to Sep 29, 2011",6.24,104.0,6627.0,10014.0,382.0,"Action, Comedy"
2491,Touch: Sebangou no Nai Ace,Finished Airing,"Apr 12, 1986",6.97,524.0,3696.0,7667.0,1350.0,"Drama, Romance, Sports"
32005,Detective Conan Movie 20: The Darkest Nightmare,Finished Airing,"Apr 16, 2016",8.3,7645.0,236.0,3128.0,14475.0,"Action, Mystery, Police, Shounen"
24775,Koishite!! Namashi-chan,Finished Airing,"Jan 3, 2015 to ?",6.0,9.0,10944.0,11928.0,151.0,"Slice of Life, Kids"
9200,Dae Jang Geum: Jang Geum's Dream 2,Finished Airing,"Mar 14, 2007 to Sep 19, 2007",7.14,202.0,3033.0,8989.0,678.0,"Adventure, Comedy, Historical"
505,Fushigiboshi no☆Futagohime,Finished Airing,"Apr 2, 2005 to Mar 25, 2006",7.39,2048.0,2064.0,4398.0,6448.0,"Magic, Comedy, Shoujo"
9673,Ura Tegamibachi,Finished Airing,"Dec 22, 2010 to Aug 26, 2011",7.05,577.0,3393.0,5377.0,3874.0,Comedy
7156,Arei no Kagami: Way to the Virgin Space,Finished Airing,"Mar 16, 1985",5.93,296.0,7491.0,8803.0,751.0,"Action, Adventure, Sci-Fi, Space"
18095,Nourin,Finished Airing,"Jan 11, 2014 to Mar 29, 2014",6.94,44303.0,3786.0,866.0,100751.0,"Comedy, Parody, Romance, Ecchi, School"
2114,Tenkuu Senki Shurato: Sousei e no Anto,Finished Airing,"Sep 16, 1991 to Mar 16, 1992",6.71,451.0,4734.0,7990.0,1160.0,"Action, Fantasy, Magic, Shounen"
34800,Action Heroine Cheer Fruits,Finished Airing,"Jul 7, 2017 to Sep 29, 2017",6.57,2205.0,5310.0,3941.0,8435.0,"Slice of Life, Comedy, School"
21329,Mushishi Special: Hihamukage,Finished Airing,"Jan 4, 2014",8.64,36043.0,62.0,1201.0,67787.0,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen"
1806,Master Mosquiton '99,Finished Airing,"Sep 30, 1997 to Mar 31, 1998",6.67,923.0,4895.0,6164.0,2752.0,"Action, Adventure, Comedy, Supernatural, Vampire"
6482,Sugar Bunnies Chocolate!,Finished Airing,"Apr 1, 2008 to Sep 30, 2008",6.75,28.0,12281.0,10577.0,281.0,Kids
35739,Pikotarou no Lullaby Lullaby (TV),Finished Airing,"Aug 2, 2017 to Sep 27, 2017",5.62,1272.0,8162.0,5890.0,3094.0,Comedy
33806,Macross Δ: Delta Shougekijou,Finished Airing,"Jul 22, 2016 to Mar 24, 2017",6.25,176.0,6584.0,8217.0,1033.0,"Sci-Fi, Comedy"
168,s.CRY.ed,Finished Airing,"Jul 4, 2001 to Dec 26, 2001",7.43,29622.0,1904.0,1339.0,60651.0,"Action, Sci-Fi, Adventure, Super Power, Drama"
31244,Makura no Danshi: Sono Ato no Makura no Danshi,Finished Airing,"Nov 27, 2015",5.08,313.0,8964.0,7022.0,1857.0,Slice of Life
36375,Furusato no Nai Aki,Finished Airing,"Aug 1, 1990",4.0,7.0,10126.0,14240.0,31.0,"Music, Kids"
35704,NoisyCell x Ponkotsu Quest,Finished Airing,"Jun 7, 2017",4.22,37.0,11514.0,11986.0,149.0,"Comedy, Music, Parody"
524,Onegai☆Twins: Natsu wa Owaranai,Finished Airing,"Apr 28, 2004",7.11,14871.0,3181.0,2387.0,24504.0,"Comedy, Drama, Romance"
2912,Ohayo! Spank,Finished Airing,"Mar 7, 1981 to May 29, 1982",6.69,646.0,4807.0,7775.0,1280.0,"Comedy, Slice of Life"
1820,Power Dolls,Finished Airing,"Mar 1, 1996 to Mar 1, 1998",5.51,417.0,8360.0,7984.0,1162.0,"Action, Adventure, Mecha, Sci-Fi"
22093,Mayonaka wa Junketsu,Finished Airing,"Mar 28, 2001",5.54,120.0,8304.0,10911.0,234.0,"Action, Music"
2547,Princess Sara,Finished Airing,"Jan 6, 1985 to Dec 29, 1985",7.81,5407.0,864.0,3639.0,10271.0,"Slice of Life, Historical, Drama, Shoujo"
35372,Otoppe,Currently Airing,"Apr 3, 2017 to ?",3.25,4.0,11679.0,13644.0,69.0,"Fantasy, Kids, Music"
16752,Haedori Daemoheom,Finished Airing,1982,4.83,12.0,10295.0,13217.0,89.0,"Adventure, Drama, Military"
31573,Brave Beats,Finished Airing,"Oct 11, 2015 to Mar 27, 2016",6.63,834.0,5049.0,6037.0,2898.0,"Adventure, Music"
2831,Ie Naki Ko (Movie),Finished Airing,"Mar 15, 1980",6.7,163.0,4759.0,9158.0,616.0,"Slice of Life, Adventure, Drama"
1755,Di Gi Charat Ohanami Special,Finished Airing,"Apr 6, 2001",6.8,792.0,4310.0,7107.0,1778.0,Comedy
15505,Shining Hearts: Shiawase no Pan Specials,Finished Airing,"Jul 27, 2012 to Dec 21, 2012",6.07,515.0,7183.0,7078.0,1802.0,Fantasy
8731,Akai Boushi,Finished Airing,"Oct 5, 1984",5.44,209.0,8466.0,9681.0,454.0,"Music, Kids"
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,Finished Airing,"Aug 24, 2013",8.28,13608.0,259.0,2287.0,26240.0,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power"
23915,The Adventures of Hello Kitty & Friends,Finished Airing,"Feb 18, 2008 to 2009",5.99,50.0,7383.0,11083.0,216.0,"Fantasy, Kids"
7295,Koi Tsubomi,Finished Airing,"Feb 15, 2006",6.45,931.0,5803.0,7531.0,1445.0,"Fantasy, Music"
29179,Futago no Ookami Daibouken,Finished Airing,"Oct 1, 1980",5.2,58.0,8829.0,12428.0,127.0,"Music, Kids"
20811,Maid of the Dead,Finished Airing,"Oct 7, 2013",4.06,1568.0,9441.0,6613.0,2246.0,"Comedy, Horror"
11679,Chainsaw Maid,Finished Airing,"Dec 8, 2007",5.08,2194.0,8954.0,5803.0,3215.0,"Comedy, Horror, Supernatural, Thriller"
7668,Suki Desu Suzuki-kun!!,Finished Airing,"Dec 18, 2009 to Jul 26, 2010",6.06,2035.0,7222.0,5295.0,4042.0,Romance
1101,Tenchi Muyou! Manatsu no Eve,Finished Airing,"Aug 2, 1997",7.2,6349.0,2826.0,3446.0,11695.0,"Action, Space, Comedy, Sci-Fi, Shounen"
11757,Sword Art Online,Finished Airing,"Jul 8, 2012 to Dec 23, 2012",7.64,915986.0,1259.0,3.0,1301616.0,"Action, Adventure, Fantasy, Game, Romance"
30736,Shingeki no Bahamut: Virgin Soul,Finished Airing,"Apr 8, 2017 to Sep 30, 2017",7.56,38961.0,1473.0,687.0,123155.0,"Action, Adventure, Demons, Supernatural, Magic, Fantasy"
27465,Pororo Hanguk-e Wass-eoyo,Finished Airing,"Mar 7, 2013",4.75,32.0,11815.0,12947.0,103.0,"Adventure, Kids"
7496,Saiyuuki: Son Gokuu Monogatari,Finished Airing,1926,6.09,239.0,7123.0,8810.0,752.0,Adventure
24859,Anime Koten Bungaku Kan,Finished Airing,2003 to 2004,5.21,14.0,9597.0,12582.0,118.0,"Historical, Kids"
4390,Sora no Momotarou,Finished Airing,"Oct 1, 1931",5.24,371.0,8770.0,8945.0,695.0,"Military, Adventure, Comedy"
2585,Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,Finished Airing,"Mar 19, 1988",7.44,1134.0,1870.0,6380.0,2506.0,"Drama, Mecha, Military, Sci-Fi"
4158,Dore Dore no Uta,Finished Airing,"Nov 16, 2005",5.94,1103.0,7475.0,6877.0,1980.0,Music
10713,Towa no Quon 2: Konton no Ranbu,Finished Airing,"Jul 16, 2011",7.49,14757.0,1683.0,2346.0,25265.0,"Action, Mystery, Super Power, Supernatural"
9777,Umacha,Finished Airing,"Mar 5, 2001 to May 18, 2001",5.02,488.0,9033.0,8032.0,1139.0,Slice of Life
31765,Sword Art Online Movie: Ordinal Scale,Finished Airing,"Feb 18, 2017",8.09,113031.0,451.0,316.0,226795.0,"Action, Game, Adventure, Romance, Fantasy"
16732,Kiniro Mosaic,Finished Airing,"Jul 6, 2013 to Sep 21, 2013",7.36,40582.0,2190.0,815.0,106569.0,"Slice of Life, Comedy, School, Seinen"
22845,Suzu 3 Tarou,Finished Airing,"Jun 1, 2009 to Aug 20, 2009",6.22,9.0,12309.0,13491.0,77.0,"Comedy, Kids"
11593,Ganbare! Bokura no Hit and Run,Finished Airing,"Feb 18, 1979",5.84,19.0,10171.0,12066.0,144.0,"School, Sports"
13769,Kamen no Ninja Akakage,Finished Airing,"Oct 13, 1987 to Mar 22, 1988",6.53,51.0,5484.0,10385.0,315.0,"Action, Fantasy"
5168,Asience: Kami wa Onna no Inochi,Finished Airing,"Mar, 2007",6.34,2104.0,6214.0,5293.0,4036.0,"Historical, Samurai"
685,To Heart: Remember My Memories,Finished Airing,"Oct 2, 2004 to Dec 25, 2004",6.52,2430.0,5531.0,4392.0,6462.0,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life"
30165,Yamaguchi Sanchi no Tsutomu-kun,Finished Airing,"Apr, 1976",5.21,69.0,8822.0,12086.0,144.0,"Music, Kids, Romance"
34514,Pokemon Generations,Finished Airing,"Dec 9, 2016 to Feb 2, 2017",7.57,9207.0,1437.0,3025.0,15444.0,"Action, Adventure, Fantasy, Game, Kids"
23361,Bakuman. 3rd Season Specials,Finished Airing,"Jun 26, 2013 to Aug 28, 2013",7.13,3280.0,3065.0,3742.0,9592.0,Comedy
33455,Kakushigoto,Finished Airing,"Jun 16, 2016",5.84,205.0,7712.0,9002.0,675.0,Comedy
11911,Pretty Rhythm: Aurora Dream - Prism Shougekijou,Finished Airing,"Jul 22, 2011 to Jun 22, 2012",6.95,436.0,3754.0,7320.0,1607.0,"Comedy, Shoujo"
11857,Judo Sanka,Finished Airing,"Apr 1, 1974 to Sep 30, 1974",6.89,28.0,10647.0,11191.0,204.0,"Sports, Shounen"
1269,Bio Hunter,Finished Airing,"Dec 8, 1995",6.05,3467.0,7231.0,4215.0,7248.0,"Action, Demons, Horror"
36099,The Gift,Finished Airing,"Apr 3, 2016",5.18,28.0,12416.0,13822.0,61.0,"Fantasy, Kids"
20507,Noragami,Finished Airing,"Jan 5, 2014 to Mar 23, 2014",8.15,502213.0,377.0,15.0,846498.0,"Action, Adventure, Comedy, Supernatural, Shounen"
37112,Doraemon Anniversary 25,Finished Airing,"Mar 6, 2004",6.76,25.0,10007.0,13025.0,97.0,"Comedy, Kids, Sci-Fi, Shounen"
32954,Flying Witch Petit,Finished Airing,"Mar 18, 2016 to Jun 24, 2016",5.99,3994.0,7368.0,3648.0,10213.0,"Slice of Life, Comedy, Supernatural"
9028,Edokko Boy: Gatten Tasuke,Finished Airing,"Oct 19, 1990 to Mar 22, 1991",6.11,36.0,10043.0,10843.0,244.0,"Comedy, Martial Arts, Police, Sports"
2026,Hayate no Gotoku!,Finished Airing,"Apr 1, 2007 to Mar 30, 2008",7.69,65426.0,1105.0,523.0,153958.0,"Action, Harem, Comedy, Parody, Romance, Shounen"
1944,Photon,Finished Airing,"Nov 21, 1997 to Feb 18, 1999",7.17,4578.0,2935.0,3773.0,9395.0,"Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi"
8042,Taishou Yakyuu Musume. Specials,Finished Airing,"Oct 7, 2009 to Jan 6, 2010",6.28,271.0,6485.0,8159.0,1061.0,"School, Sports"
4312,Hokuto no Ken: Toki-den,Finished Airing,"Mar 26, 2008",7.45,2192.0,1810.0,4947.0,4819.0,"Action, Martial Arts"
8928,Visions of Frank: Short Films by Japan's Most Audacious Animators,Finished Airing,"Nov 25, 2005",5.97,126.0,7430.0,10102.0,365.0,Dementia
32270,Xiyue Qi Tong (2006),Finished Airing,2006,5.08,13.0,12722.0,13425.0,80.0,"Action, Adventure, Fantasy"
7867,Gon,Finished Airing,"Apr 2, 2012 to Mar 25, 2013",6.01,162.0,7330.0,8171.0,1057.0,"Action, Adventure, Kids"
6523,Porong Porong Pororo,Finished Airing,"Nov 27, 2003 to May 18, 2004",6.27,73.0,6522.0,10672.0,270.0,Kids
